EmployeeID,Avg_Work_Hours
163,7.175619834710743
164,6.65126582278481
165,7.905982905982906
166,6.719037656903765
167,6.29054834054834
168,7.178189300411522
169,6.286527777777778
170,7.218398268398269
171,7.808188405797102
172,6.804889807162534
173,6.483760683760684
174,7.650829875518672
175,7.586182336182336
176,9.179700854700856
177,6.378177966101695
178,8.477492877492878
179,6.9649590163934425
180,6.474619640387275
181,8.87603305785124
182,6.588157894736842
183,10.99535864978903
184,7.810946327683617
185,7.2295765027322405
186,6.418732193732194
187,6.7795093795093795
188,7.390242165242165
189,6.191956521739131
190,6.01480686695279
191,7.300546448087432
192,7.061845730027549
193,8.725137741046833
194,10.807768361581921
195,7.40995575221239
196,9.190983606557376
197,7.393347953216375
198,7.402213001383126
199,6.712037037037037
200,9.22959889349931
201,6.8811715481171545
202,9.292826086956522
203,6.016593886462882
204,6.325365497076024
205,6.4056258790436
206,8.751072961373392
207,7.389861111111111
208,6.196345029239766
209,7.706485355648535
210,7.5075380359612724
211,9.075341530054645
212,5.993360995850622
213,6.030785123966942
214,6.020013947001394
215,6.8985935302391
216,10.781189488243431
217,8.982828282828283
218,7.3836776859504125
219,6.824137931034483
220,6.789139344262295
221,7.408883994126285
222,10.824728997289972
223,6.87725321888412
224,8.906637806637807
225,6.683193863319386
226,7.924546722454672
227,6.311182336182336
228,7.886959553695956
229,8.883882030178327
230,7.089256198347107
231,7.490780141843971
232,8.685646258503402
233,6.802892561983471
234,9.125582990397806
235,7.016596343178622
236,6.704312865497076
237,8.4016452074392
238,6.482635983263598
239,7.232536231884058
240,8.690331890331892
241,6.0369309838472835
242,7.282127659574468
243,9.377823691460055
244,7.309985935302391
245,7.113262411347518
246,7.439051603905161
247,7.57404970760234
248,9.963387978142077
249,6.214775910364145
250,6.81025641025641
251,6.6556962025316455
252,7.515564738292011
253,6.408698830409357
254,10.70267229254571
255,7.003478260869565
256,8.62871148459384
257,10.402710027100271
258,6.731457431457431
259,7.090099715099715
260,7.680982019363762
261,6.798415977961433
262,7.805240174672489
263,7.098768115942029
264,8.885612535612537
265,7.604657933042213
266,9.118970189701898
267,6.8220545977011495
268,7.512448132780083
269,6.712231759656652
270,7.89957264957265
271,8.205420054200543
272,7.16552217453505
273,6.510966810966811
274,7.9330434782608705
275,6.717893217893217
276,8.615909090909092
277,6.755869565217391
278,7.7110866372980915
279,6.60900140646976
280,7.345147679324894
281,6.166738197424892
282,7.386343612334802
283,8.098981077147016
284,6.020238095238095
285,9.81433770014556
286,6.108852005532504
287,8.306404657933042
288,7.5203147353361945
289,6.406584362139918
290,10.00536959553696
291,7.09774011299435
292,6.408024691358025
293,7.803535353535354
294,6.295159059474413
295,7.136409155937053
296,8.798219373219375
297,7.500887978142076
298,7.083406113537118
299,6.276505139500734
300,7.0987012987012985
301,7.804478707782673
302,10.902461322081574
303,6.191946778711485
304,5.9949275362318835
305,10.050630252100841
306,7.67801724137931
307,5.978581560283688
308,7.9781609195402305
309,10.008692528735633
310,7.783265027322405
311,7.978172942817294
312,7.403448275862068
313,7.212258953168043
314,7.081321839080459
315,6.293333333333334
316,6.192028985507247
317,6.203207810320781
318,8.90997267759563
319,6.810154061624649
320,9.455006858710561
321,10.810881542699724
322,6.923665223665223
323,7.799726775956285
324,7.169005847953216
325,6.453223593964335
326,7.9363173216885015
327,7.822451790633608
328,7.974894514767933
329,6.815145228215767
330,6.073909985935303
331,6.4098870056497175
332,10.695497311827957
333,6.98478561549101
334,7.986914600550965
335,9.467436974789916
336,7.7157163742690065
337,7.725536480686695
338,8.895833333333334
339,7.7814345991561185
340,10.471551724137932
341,6.202826086956522
342,6.620175438596491
343,7.9923520923520925
344,6.885057471264368
345,9.378231292517006
346,6.62020202020202
347,7.582373113854596
348,7.595041322314049
349,6.873333333333333
350,6.287229437229437
351,6.375804093567251
352,7.333694083694083
353,10.494301994301994
354,6.9953081232493
355,9.909084699453551
356,6.891735537190082
357,7.998115942028986
358,7.311428571428571
359,6.1152958152958155
360,6.317642956764296
361,6.417927170868348
362,6.019640387275242
363,6.902886002886002
364,9.703971631205674
365,7.7898860398860394
366,6.411739130434783
367,10.390408163265306
368,8.524261603375528
369,6.586088154269972
370,7.586396011396012
371,6.10435684647303
372,6.291556534508077
373,6.4816091954022985
374,10.984024896265561
375,8.008478260869566
376,7.590909090909091
377,10.409876543209876
378,8.795560407569143
379,10.001298701298703
380,7.885225618631733
381,7.795710267229255
382,7.470262793914246
383,7.561304347826087
384,6.814822695035461
385,6.987853107344633
386,9.614714086471407
387,10.09902777777778
388,9.394421487603307
389,6.366452074391989
390,7.104943502824859
391,7.408723404255319
392,6.669125683060109
393,7.584971509971511
394,10.683401639344263
395,8.308579465541492
396,6.612792397660819
397,6.882585034013606
398,9.41595744680851
399,10.02476383265857
400,6.45267229254571
401,9.774128312412833
402,6.416813509544786
403,10.500683060109289
404,6.577800829875518
405,7.105982905982906
406,7.878571428571429
407,10.298155737704919
408,8.485864978902955
409,9.802420470262794
410,10.40995670995671
411,7.678319209039548
412,10.666317991631798
413,7.680962343096234
414,7.722560975609756
415,6.877850877192983
416,10.548669467787116
417,8.319735006973502
418,6.081207133058985
419,10.379761904761905
420,6.9910919540229886
421,6.698326359832636
422,7.082991803278689
423,6.5031380753138075
424,7.081352459016393
425,7.082988980716253
426,8.902217453505008
427,6.06570796460177
428,7.64356846473029
429,10.712875536480686
430,7.0966386554621845
431,10.615214384508992
432,6.0827134986225895
433,8.32907647907648
434,8.140884353741498
435,7.894468085106383
436,9.80590717299578
437,6.017349726775956
438,6.274188790560472
439,6.307524613220816
440,7.618704512372635
441,6.370112517580872
442,6.98984593837535
443,7.475652173913044
444,6.522933884297521
445,8.00254730713246
446,8.099853801169592
447,7.318706047819972
448,6.510144927536231
449,9.472855133614628
450,10.091560283687944
451,6.80564738292011
452,8.18732492997199
453,7.935201149425287
454,10.281285310734463
455,7.515505464480874
456,7.0107883817427386
457,7.388333333333333
458,8.981881051175659
459,7.906277056277057
460,7.078969957081545
461,8.703650137741048
462,7.972176308539945
463,10.504468085106383
464,9.480727023319616
465,7.705464480874317
466,6.887603305785124
467,6.593101092896175
468,9.320905172413795
469,6.301928374655647
470,6.312836879432624
471,6.600144927536232
472,9.589583333333334
473,10.117525035765379
474,8.315283540802215
475,7.606286549707602
476,7.927608695652174
477,7.332529239766082
478,7.980727023319616
479,6.542784992784993
480,6.894957983193278
481,7.09971870604782
482,7.295473251028806
483,6.9337535014005605
484,8.030190058479533
485,6.191101694915254
486,10.104761904761904
487,6.589814814814814
488,8.626200564971752
489,6.273861967694567
490,8.381652046783627
491,7.660157367668097
492,6.014336158192091
493,10.89801912568306
494,6.44312865497076
495,7.828838174273859
496,10.819305555555555
497,7.626737588652482
498,7.4
499,7.197899159663865
500,7.063511659807956
501,8.106569847856155
502,6.671584699453551
503,7.780716253443527
504,6.082549857549857
505,8.20894660894661
506,9.218510928961749
507,7.767837465564738
508,7.590966386554622
509,9.594729344729345
510,7.263768115942029
511,6.117920353982301
512,7.707823129251701
513,7.396581196581196
514,7.5713783403656825
515,6.9122317596566525
516,6.607614942528736
517,6.108002936857562
518,7.924896265560166
519,9.112002743484226
520,6.622052401746725
521,10.989260808926081
522,8.717148760330579
523,7.419885550786838
524,7.517676767676767
525,6.2516460905349795
526,7.878410689170183
527,7.293623188405797
528,7.923879551820729
529,8.007475994513031
530,6.7336940836940835
531,6.612757201646091
532,6.190940525587829
533,6.412017167381975
534,9.812250712250712
535,7.795123726346435
536,6.665040650406504
537,6.687891737891738
538,10.582925170068027
539,10.899097222222222
540,7.810729613733906
541,10.211467236467236
542,6.781215846994535
543,6.297446808510639
544,10.463617886178863
545,8.041563786008231
546,7.119505094614264
547,6.2103801169590644
548,6.01558908045977
549,7.981749311294767
550,10.697435897435899
551,6.323478260869566
552,6.8960618846694794
553,6.399299719887955
554,7.389727011494253
555,7.120150273224043
556,7.200858369098713
557,5.983882030178326
558,10.51906779661017
559,6.195350500715308
560,7.19572463768116
561,6.605555555555555
562,7.483479532163742
563,6.596870451237264
564,7.171666666666667
565,8.02644927536232
566,7.102227011494253
567,7.2022357723577235
568,10.89843537414966
569,6.524115044247788
570,10.684745762711865
571,6.993304843304844
572,8.983048433048433
573,8.124229691876751
574,7.130591630591631
575,8.002459016393443
576,7.415236051502146
577,7.086521739130435
578,6.801652892561983
579,6.79323570432357
580,6.713746438746439
581,8.018759018759019
582,7.695021645021645
583,7.064464023494861
584,7.908040935672514
585,10.290966386554622
586,7.521467764060357
587,7.688105117565698
588,10.515491009681881
589,6.898382559774965
590,7.492729766803841
591,7.986805555555557
592,7.510192837465564
593,6.594444444444444
594,6.282595870206489
595,7.468207282913165
596,7.285495118549512
597,8.797677595628416
598,6.774417009602195
599,6.699216524216523
600,10.402453102453103
601,5.996570644718793
602,8.894585091420536
603,9.87904360056259
604,5.993997175141242
605,6.170905172413794
606,7.821237693389593
607,7.182083333333334
608,7.493945868945868
609,6.792109144542772
610,7.227963737796374
611,7.197123893805309
612,7.289803094233474
613,8.498728813559323
614,6.562775330396476
615,6.017772861356932
616,6.583114992721979
617,6.0091597796143255
618,7.590787623066104
619,6.281582633053222
620,6.215434782608695
621,7.502361111111111
622,8.617782426778243
623,7.266382978723404
624,8.39294871794872
625,8.035714285714286
626,6.055698005698005
627,7.291666666666666
628,8.014071038251366
629,9.183403361344538
630,9.52843537414966
631,9.807581967213116
632,9.175679542203147
633,6.318619246861925
634,6.005413105413106
635,8.388771186440678
636,7.3765217391304345
637,7.672267759562842
638,8.592083333333335
639,7.271751412429379
640,7.370625
641,6.592927170868347
642,6.7016739446870455
643,6.086625514403292
644,6.085537190082645
645,7.983982683982685
646,8.794761904761906
647,6.180774550484093
648,6.917366946778711
649,5.983613445378151
650,7.022460658082975
651,11.031410256410256
652,10.784263233190272
653,7.48568281938326
654,9.205054644808744
655,8.688095238095238
656,9.878787878787879
657,9.62263888888889
658,7.594467496542185
659,6.901260504201681
660,8.919444444444446
661,10.986382113821138
662,6.592521367521368
663,6.796180555555555
664,10.373695652173913
665,7.808936170212767
666,7.496879432624113
667,10.48258807588076
668,9.421652421652421
669,6.413347763347764
670,10.607624831309042
671,5.980590717299578
672,9.708692528735632
673,6.988209606986899
674,9.513456284153005
675,8.407051282051283
676,6.800000000000001
677,7.983477011494253
678,6.8050660792951545
679,6.023167358229599
680,8.389754098360656
681,6.034649122807018
682,6.49187675070028
683,7.722727272727273
684,6.226511954992968
685,6.722430555555556
686,7.708192090395481
687,8.012939521800282
688,10.405007153075823
689,9.801185495118549
690,9.97436974789916
691,10.406762295081966
692,6.005669398907104
693,10.098695652173912
694,7.824712643678161
695,9.078794326241136
696,5.983842794759825
697,9.682426778242677
698,6.600657894736842
699,8.004166666666666
700,7.306388888888889
701,7.377545327754532
702,5.977732240437158
703,7.670992907801419
704,9.504273504273504
705,9.523179271708685
706,6.590154711673699
707,7.252474526928675
708,6.313289280469896
709,8.509898107714703
710,6.107236842105263
711,6.106267806267806
712,7.624517906336089
713,7.117154811715481
714,7.469309838472834
715,7.890232240437158
716,7.1769286754002914
717,7.3583684950773565
718,8.709739368998628
719,10.396382978723405
720,6.400569800569801
721,6.503531073446327
722,7.227564102564102
723,7.687885154061624
724,9.135684647302906
725,6.392551622418879
726,7.911230329041489
727,6.7220085470085476
728,10.894979079497908
729,10.252226720647775
730,7.112081513828239
731,10.681162464985995
732,10.397058823529411
733,7.779444444444445
734,10.406752873563219
735,6.613319386331939
736,7.225933609958506
737,9.10506329113924
738,9.721148459383754
739,10.323520923520922
740,9.99771784232365
741,6.296814814814815
742,6.075035161744022
743,6.478014184397162
744,7.522173913043478
745,7.685942028985507
746,7.972295321637427
747,6.805822416302766
748,6.21777316735823
749,7.083403361344537
750,8.584570596797672
751,6.198043478260869
752,10.612940379403794
753,7.4833333333333325
754,9.402279202279201
755,7.30375
756,7.5397278911564625
757,7.291807909604519
758,7.603508771929824
759,8.038319088319088
760,7.190123456790124
761,6.329411764705883
762,7.316054421768707
763,7.789099859353024
764,7.220604781997187
765,7.603433476394851
766,6.622701149425287
767,6.29923928077455
768,9.675988700564972
769,7.484458509142053
770,6.102055800293686
771,10.499108367626887
772,6.390942028985507
773,6.6761410788381745
774,6.66750700280112
775,9.412620027434842
776,6.80764192139738
777,10.501347517730496
778,6.65
779,10.30829903978052
780,10.611894586894588
781,7.12
782,7.406125356125356
783,8.033126721763086
784,6.489413447782546
785,6.603768115942029
786,6.90997150997151
787,6.784094052558783
788,6.5136111111111115
789,6.92370218579235
790,7.288025210084033
791,6.880579096045198
792,6.058995815899581
793,7.3007342143906016
794,7.5799145299145305
795,6.095217391304348
796,7.580507246376811
797,6.89343220338983
798,6.30589519650655
799,6.5369535519125685
800,7.79554183813443
801,8.51301652892562
802,6.602202643171807
803,8.521387696709587
804,7.351324965132497
805,10.29272976680384
806,7.029423868312757
807,6.1010330578512395
808,10.691205673758866
809,7.898224043715848
810,10.849791666666667
811,7.589139344262295
812,6.12236111111111
813,6.962775330396475
814,6.399928469241774
815,7.121243169398907
816,5.972753623188406
817,8.45959595959596
818,7.424058577405857
819,7.000804093567251
820,6.522890733056708
821,7.882096069868996
822,7.124195906432749
823,7.022475795297372
824,6.2037117903930135
825,7.709116809116809
826,7.620652173913044
827,10.289814814814815
828,6.364565217391304
829,9.983968926553672
830,10.49403735632184
831,6.5962499999999995
832,8.006421356421356
833,6.201330532212886
834,7.207725321888413
835,6.044979079497908
836,8.067964480874318
837,6.323936899862826
838,10.617493112947658
839,8.433060109289618
840,6.0965564738292
841,8.38305785123967
842,6.594866385372715
843,7.772413793103448
844,7.2745504840940525
845,9.089275956284153
846,7.860056258790436
847,7.758990318118949
848,7.109188034188034
849,7.376564774381368
850,6.929358437935844
851,6.807513661202186
852,6.5010014306151644
853,9.684339080459772
854,6.508469945355191
855,7.600960219478738
856,7.381481481481481
857,7.111709770114943
858,7.421827057182705
859,6.372720797720798
860,6.134429824561404
861,7.301115760111576
862,7.005790960451977
863,7.244683908045977
864,7.427561327561327
865,8.109001406469762
866,9.299342105263158
867,7.768843537414966
868,6.833192686357243
869,9.387430555555557
870,6.664444444444444
871,9.215886524822697
872,5.99636488340192
873,6.391666666666667
874,5.995474137931034
875,6.4917021276595746
876,7.030555555555556
877,7.3201001430615165
878,6.598755186721991
879,8.418002812939523
880,8.882067510548524
881,9.424759945130315
882,6.344324712643679
883,8.78079561042524
884,6.561802575107296
885,8.875338753387535
886,7.9085836909871245
887,7.143562231759657
888,10.917142857142856
889,6.102719665271966
890,7.296304044630404
891,6.5677536231884055
892,6.090260631001372
893,7.603758865248228
894,7.384236111111111
895,7.880567375886525
896,8.39684499314129
897,6.039807162534435
898,6.8699115044247785
899,7.587536231884059
900,6.191956521739131
901,7.9934449093444915
902,6.6610632183908045
903,7.317837465564739
904,9.588555078683834
905,5.965902777777777
906,7.941991341991343
907,9.179444444444444
908,8.593175287356322
909,7.111988304093567
910,10.69858757062147
911,8.687656903765692
912,7.170869565217391
913,6.410562414266118
914,10.48688524590164
915,7.295035460992907
916,7.8820457796852645
917,6.097567954220315
918,6.773247496423463
919,7.800627615062762
920,7.787847222222223
921,6.626466380543634
922,7.706795422031473
923,5.987134502923976
924,8.498760330578513
925,7.954011065006916
926,6.310294117647058
927,7.584492753623189
928,7.632851239669422
929,8.415797101449277
930,7.198829201101928
931,10.704732510288066
932,6.411747430249633
933,6.599269005847954
934,7.3907024793388425
935,9.695248226950355
936,7.806500691562933
937,6.710826210826211
938,6.386974789915966
939,10.95871369294606
940,7.703734439834024
941,9.487693389592124
942,5.957383040935673
943,8.52689556509299
944,8.093680555555556
945,7.388423988842399
946,8.02371794871795
947,9.883333333333333
948,7.527109266943292
949,7.190544217687075
950,7.699932249322494
951,7.969396551724138
952,6.235622317596567
953,7.7868686868686865
954,6.513717421124828
955,7.057183908045977
956,9.219795918367346
957,8.505997210599721
958,8.160515021459227
959,8.093819444444446
960,6.710808926080893
961,7.034632034632034
962,7.925757575757577
963,6.286724386724387
964,6.296624472573839
965,6.382137834036568
966,6.786919831223629
967,7.7201360544217685
968,6.578781204111601
969,6.907669616519175
970,7.19093567251462
971,7.722510822510823
972,9.783895921237693
973,5.991594827586207
974,7.575478142076503
975,7.3800884955752215
976,7.27627365356623
977,7.688297872340425
978,9.799278499278499
979,10.37670850767085
980,7.013498622589531
981,6.026170212765958
982,6.460854341736695
983,10.198650472334682
984,7.597891156462585
985,7.906310013717421
986,7.787152777777778
987,6.224120956399437
988,5.9512056737588654
989,6.717681159420289
990,7.609637681159421
991,6.304657933042212
992,6.805822416302766
993,8.80451388888889
994,8.030663780663781
995,9.935935302390998
996,7.385891812865498
997,7.697357723577236
998,8.278216374269006
999,7.877482993197279
1000,6.192424242424242
1001,6.292035398230088
1002,6.826917712691771
1003,6.015643274853801
1004,9.018652482269506
1005,8.407083333333334
1006,6.682977207977208
1007,7.605890804597701
1008,6.714367816091954
1009,6.2615062761506275
1010,8.175523012552302
1011,8.107974137931036
1012,6.088247863247863
1013,7.703142076502732
1014,7.487446808510638
1015,6.380014124293786
1016,8.877709190672155
1017,7.293678160919541
1018,6.720253164556962
1019,7.974793388429752
1020,10.018843537414966
1021,9.545902777777778
1022,9.284782608695652
1023,6.1114035087719305
1024,8.591193595342068
1025,8.00108843537415
1026,7.397962154294032
1027,6.895955369595536
1028,6.693004115226338
1029,6.598768115942029
1030,6.597041847041847
1031,6.677355836849507
1032,7.803210382513662
1033,7.893840579710146
1034,6.208847736625515
1035,6.199023709902371
1036,7.417256637168141
1037,7.80049645390071
1038,10.323428961748633
1039,7.069986168741355
1040,8.694710144927537
1041,7.967278911564626
1042,6.591487839771101
1043,7.373994252873564
1044,6.6041152263374485
1045,7.403801169590643
1046,10.71014184397163
1047,7.227496483825598
1048,7.084425036390101
1049,7.491063829787234
1050,7.551811594202899
1051,9.511344537815125
1052,6.121269177126917
1053,9.588819444444445
1054,7.652695035460994
1055,6.111063829787233
1056,8.696296296296298
1057,7.20301724137931
1058,10.658652482269503
1059,6.995652173913044
1060,10.205440771349862
1061,7.69395218002813
1062,7.602028985507246
1063,6.4905063291139244
1064,6.099705014749262
1065,7.237605042016806
1066,7.694492131616595
1067,7.998484848484849
1068,6.5923928077455045
1069,10.411954992967651
1070,7.869957983193277
1071,7.0832605531295485
1072,7.981276595744681
1073,6.302617079889807
1074,6.104008438818566
1075,8.590099715099715
1076,7.88463768115942
1077,7.6832633053221295
1078,6.519583333333333
1079,6.234533898305084
1080,7.0325991189427315
1081,7.69312865497076
1082,10.50445816186557
1083,9.494971264367816
1084,7.479307909604519
1085,8.122655122655123
1086,7.121011396011395
1087,8.667310443490702
1088,10.469890260631002
1089,7.107438016528926
1090,6.498091042584434
1091,6.774316939890711
1092,9.30140056022409
1093,7.590620490620491
1094,7.2329218106995885
1095,7.078077455048409
1096,10.188085106382978
1097,6.865223665223666
1098,7.28888888888889
1099,6.413901018922853
1100,7.383477011494253
1101,8.326911976911978
1102,9.212691771269178
1103,6.801553672316384
1104,6.073391812865498
1105,7.784803921568627
1106,6.450655021834061
1107,10.603164556962025
1108,6.806231884057971
1109,6.2948550724637675
1110,7.285599415204678
1111,8.92704918032787
1112,9.424897959183673
1113,6.0030890804597705
1114,7.890836940836941
1115,6.986231884057971
1116,10.807452574525744
1117,9.889159891598915
1118,10.220992907801419
1119,7.6201418439716315
1120,6.2850354609929076
1121,8.702194787379973
1122,6.502420470262794
1123,6.612465564738292
1124,6.665014367816092
1125,9.812145748987854
1126,7.101515151515152
1127,6.0247150997151
1128,6.801758087201125
1129,6.771005509641873
1130,7.720625
1131,6.59337431693989
1132,6.921800281293953
1133,6.320337738619677
1134,7.180109739368999
1135,8.816014492753624
1136,7.891083676268861
1137,7.299586776859504
1138,10.317600574712644
1139,10.807959183673468
1140,7.8963768115942035
1141,7.8984785615491
1142,7.481010928961749
1143,7.9587681159420285
1144,8.18659574468085
1145,10.805509641873279
1146,6.089228529839883
1147,6.590465793304221
1148,6.103501400560225
1149,10.512398373983741
1150,6.876763485477178
1151,6.994866385372714
1152,7.811549100968188
1153,6.160347222222223
1154,6.208663729809103
1155,6.082005899705015
1156,10.194277539341916
1157,7.778448275862069
1158,6.17183908045977
1159,7.904255319148936
1160,7.181231884057971
1161,6.509573002754821
1162,9.767964480874316
1163,7.698717948717949
1164,7.227685950413223
1165,10.399576271186442
1166,6.400146198830409
1167,8.003941908713694
1168,9.102904564315354
1169,6.986475409836066
1170,6.16469298245614
1171,6.009212376933896
1172,8.017596566523606
1173,8.000797101449276
1174,7.898297872340426
1175,9.386445366528353
1176,7.97085048010974
1177,6.805327868852459
1178,10.804238505747128
1179,8.159274755927477
1180,6.306830601092896
1181,8.025511695906433
1182,7.7923182441700956
1183,7.844491525423728
1184,6.592857142857143
1185,10.903778677462887
1186,7.39863387978142
1187,6.8204184704184705
1188,7.799858156028369
1189,7.382898550724637
1190,7.675545851528384
1191,7.091944444444445
1192,6.725531914893617
1193,10.50496453900709
1194,6.906362378976487
1195,7.208048433048433
1196,6.277136752136752
1197,6.077147016011645
1198,6.211723163841808
1199,8.430543633762518
1200,7.484255319148936
1201,6.89593837535014
1202,9.817561983471075
1203,6.083884297520661
1204,9.616528925619834
1205,7.509787234042553
1206,7.3095035460992905
1207,7.500767085076709
1208,7.694166666666666
1209,6.047810734463277
1210,9.285735080058224
1211,6.395409604519774
1212,6.460407569141194
1213,8.625718390804598
1214,6.713135593220339
1215,8.520799457994581
1216,9.482208157524614
1217,6.405861581920904
1218,7.277564102564103
1219,10.035264663805437
1220,6.389419087136929
1221,7.997119341563787
1222,7.831818181818182
1223,7.49837570621469
1224,10.724822695035462
1225,6.312848751835536
1226,7.614546783625731
1227,10.483475783475782
1228,7.9670995670995675
1229,10.696581196581196
1230,10.002765957446808
1231,8.015752461322082
1232,9.68513888888889
1233,6.9082990397805215
1234,6.475400291120815
1235,6.094677871148459
1236,5.9967976710334785
1237,7.815086206896552
1238,7.480994152046784
1239,9.494805194805195
1240,6.892148760330579
1241,7.1013139695712315
1242,8.008695652173913
1243,6.528146611341632
1244,8.533540802213002
1245,6.115775034293553
1246,6.523563218390804
1247,9.675751366120219
1248,6.487891737891738
1249,8.91968449931413
1250,7.086501377410468
1251,9.078913043478261
1252,6.557072829131652
1253,6.188912133891214
1254,7.619359534206695
1255,7.693347050754459
1256,6.842538354253835
1257,6.8158660844250365
1258,5.962372634643377
1259,7.820085470085471
1260,6.102741702741703
1261,9.318169398907104
1262,6.9096376811594205
1263,9.295474137931036
1264,10.683333333333334
1265,9.38578431372549
1266,9.509634317862165
1267,10.199377593360996
1268,8.2078231292517
1269,6.474353448275862
1270,8.789413447782549
1271,6.096180555555555
1272,7.423290598290598
1273,8.10924308588064
1274,6.241880341880342
1275,9.531837606837605
1276,6.916382978723404
1277,6.004869684499314
1278,8.11473829201102
1279,7.2152716593245225
1280,6.807777777777777
1281,6.102351313969572
1282,8.893141289437585
1283,6.7898550724637685
1284,7.828601694915254
1285,6.3003623188405795
1286,7.52240663900415
1287,7.179710144927536
1288,6.095385674931129
1289,6.01843220338983
1290,8.897387005649717
1291,6.597823129251701
1292,10.270518207282914
1293,9.195584045584047
1294,7.903448275862069
1295,6.709803921568628
1296,8.81125730994152
1297,8.00888429752066
1298,6.311964038727525
1299,6.4056040756914125
1300,6.758543417366947
1301,7.617146776406035
1302,6.197176308539945
1303,7.4041304347826085
1304,10.087146892655367
1305,8.07090395480226
1306,9.021680790960453
1307,7.311618257261411
1308,7.5852005532503455
1309,7.795248226950355
1310,5.990358126721763
1311,7.079292929292929
1312,6.733196159122086
1313,10.147435897435896
1314,7.96054131054131
1315,10.712533875338753
1316,7.622011251758088
1317,7.783694083694083
1318,7.212678062678062
1319,9.584692417739628
1320,8.510373443983402
1321,7.701106500691563
1322,6.262190082644628
1323,7.489191073919108
1324,8.21855742296919
1325,8.142463768115944
1326,6.487955182072829
1327,5.999789029535865
1328,6.222126436781609
1329,7.856302521008403
1330,7.98452380952381
1331,7.50077030812325
1332,8.703120567375887
1333,7.911399711399711
1334,6.7080932784636484
1335,9.013218390804598
1336,6.686736111111111
1337,8.397496423462089
1338,7.684887005649718
1339,7.548076923076923
1340,9.364225941422594
1341,6.380296610169491
1342,7.193680555555556
1343,7.979597701149425
1344,7.0802649930265
1345,8.406054421768708
1346,8.119213973799127
1347,7.950560224089636
1348,6.800282485875706
1349,7.189791666666666
1350,7.877482993197279
1351,7.793220338983051
